filename,config_name,temperature,top_p,top_k,信息准确性,信息召回,信息冗余,信息质量,总分,分析
开题报告答辩演讲稿.pdf,低温完整采样,0.3,1.0,50,1.0,0.5,1.0,0.0,2.5,信息准确性：摘要中列出的7个关键事实点（Flask框架、进度计划、文档比较分析、自然语言处理技术、个性化设置、文献综述方法、测试流程）均与原文一致，准确率100%。信息召回：原文10个关键信息点（系统功能、技术选型、系统目的、进度计划、国内外现状、多模态趋势、个性化生成、隐私保护、系统测试、应用领域）中仅覆盖5个（系统目的、进度计划、个性化生成、隐私保护、系统测试），召回率50%。信息冗余：摘要未添加原文外内容。信息质量：存在重复表达（如功能描述在'研究目的'和'研究内容'中重复出现），且结构连贯性不足（如'研究方法'与'研究内容'部分存在重叠）。
开题报告答辩演讲稿.pdf,高温缩小范围,0.7,0.7,10,1.0,0.7,1.0,0.0,2.7,信息准确性：摘要中列出的6个关键事实点（Flask框架、进度计划、文档比较分析、智能检索、个性化配置、大语言模型应用）均与原文一致，准确率100%。信息召回：原文10个关键信息点（三大功能、qwen模型、国内外研究现状、多模态趋势、个性化、安全性、进度计划、测试优化、NLP应用、大模型优势）中，摘要仅遗漏qwen模型、国内外研究现状、多模态趋势3项，覆盖7/10（70%）。信息冗余：摘要未添加原文外内容。信息质量：结论部分重复研究目标内容，且未提及qwen模型等关键细节，结构连贯性不足。
数仓复习笔记.pdf,中温度均衡,0.5,0.8,30,1.0,0.8,1.0,1.0,3.8,信息准确性：摘要中所有关键事实点均与原文一致，包括HDFS NameNode和YARN ResourceManager的高可用性机制、共享存储方式、自动故障转移流程等，准确率100%。信息召回：原文包含HDFS NameNode的活动/备用模式、QJM共享存储、ZKFC与ZooKeeper的故障转移、客户端透明切换，以及YARN RM的活动/备用模式、状态同步、ZooKeeper选举等至少10个关键点，摘要覆盖了8个核心点，召回率80%。信息冗余：摘要未添加任何原文未提及的内容。信息质量：结构清晰，无重复或形式错误。
数仓复习笔记.pdf,高温度创意,0.8,0.6,20,1.0,1.0,1.0,1.0,4.0,信息准确性：摘要准确描述了Hadoop高可用性的核心机制，包括NameNode和ResourceManager的HA实现，所有关键事实点均与原文一致。信息召回：摘要覆盖了原文所有关键信息点（如活动/备用模式、共享存储、自动故障转移等），召回率100%。信息冗余：摘要未添加原文未提及的内容，无冗余信息。信息质量：摘要结构清晰，无重复表达，标点符号使用规范，符合可读性要求。
数仓复习笔记.pdf,低温完整采样,0.3,1.0,50,1.0,1.0,1.0,1.0,4.0,信息准确性：摘要中列出的5个关键事实点（HA机制目标、活动/备用模式、共享存储、自动故障转移、客户端感知）均与原文完全一致，准确率100%。信息召回：原文中10个关键信息点（HDFS HA的4个核心机制+YARN HA的3个核心机制+总结中的3个设计目标）被摘要全部覆盖，召回率100%。信息冗余：摘要未添加任何原文未提及的内容，无冗余信息。信息质量：无标点错误、无重复表达，结构清晰且连贯。
数仓复习笔记.pdf,高温缩小范围,0.7,0.7,10,1.0,0.5,1.0,1.0,3.5,信息准确性：摘要准确描述了HDFS NameNode和YARN ResourceManager的高可用机制，包括活动/备用模式、共享存储、自动故障转移等核心概念，与原文一致。信息召回：原文包含Hadoop高可用性的完整技术细节（如QJM、ZKFC、联邦HDFS等），但摘要仅覆盖了基础框架，遗漏了具体实现（如JournalNodes、状态存储细节等），导致召回率约50%。信息冗余：摘要未添加原文未提及的内容。信息质量：结构清晰，无重复和语法错误。
数据生产工程师-6.docx,低温度高精确,0.1,0.9,40,1.0,0.5,0.0,1.0,2.5,信息准确性：摘要中关于HTTP状态码（404描述）、Python处理CSV速度（判断题F）、GPT/BERT学习方式（无监督vs有监督）、越狱攻击例子、代码性能比较（第二个更好）等关键事实点均与原文完全一致。信息召回：原文包含至少10个关键信息点（如HTTP状态码选择题、判断题的5个判断项、LeetCode代码题、手语识别项目细节等），摘要仅覆盖了5个，召回率为50%。信息冗余：摘要末尾的‘实践建议’部分属于原文未提及的新增内容。信息质量：摘要结构清晰，无标点错误或重复表达，但因冗余问题未影响可读性，故仍得1分。
数据生产工程师-6.docx,中温度均衡,0.5,0.8,30,0.8,0.6,1.0,0.0,2.4,信息准确性：摘要中包含8个关键事实点，其中7个与原文一致（如HTTP状态码描述、判断题题干内容、GPT/BERT对比等），但错误地保留了原文判断题中已被标记为错误的陈述（CSV处理速度慢于XLSX），导致准确率为7/8=0.875（取0.8分）。信息召回：原文包含10个关键信息点（如选择题选项d的正确性、判断题答案、越狱攻击例子、手语项目准确率等），摘要仅覆盖6个（如代码性能比较、系统提示设计等），召回率6/10=0.6。信息冗余：摘要未添加原文外内容，得1分。信息质量：结论部分重复主体内容（如笔试覆盖知识范围），且存在标点使用不规范（如冒号后缺少空格）、段落衔接生硬等问题，得0分。
数据生产工程师-6.docx,高温度创意,0.8,0.6,20,1.0,0.87,0.0,0.0,2.87,信息准确性：摘要中5个关键事实点均与原文一致（404状态码定义、CSV处理速度判断、GPT/BERT训练方式、ResNet102选择、性能比较结论）。信息召回：原文15个关键点（4个HTTP状态码+5个判断题+6个简答题细节），摘要覆盖13个。信息冗余：摘要添加了原文未提及的'优点分析'（如DFS算法优点、数据增强优势）和结论段落。信息质量：存在形式问题（'/n'应为'\n'）、重复内容（项目介绍与主体部分重复手语项目）
数据生产工程师-6.docx,低温完整采样,0.3,1.0,50,1.0,0.5,0.0,1.0,2.5,信息准确性：摘要中关于HTTP状态码、判断题答案、力扣5问题、GPT/BERT差异、代码性能比较等关键事实均与原文一致，准确率为100%。信息召回：原文包含至少14个关键信息点（如越狱攻击例子、手语项目细节、其他判断题答案等），摘要仅覆盖约7个，召回率50%。信息冗余：结论部分添加了原文未提及的'实践建议'，存在冗余内容。信息质量：摘要结构清晰且无重复表达，但存在少量冗余内容影响可读性。
数据生产工程师-6.docx,高温缩小范围,0.7,0.7,10,1.0,1.0,0.0,1.0,3.0,信息准确性：摘要中所有关键事实点（如HTTP状态码定义、判断题答案、GPT/BERT异同、越狱攻击案例等）均与原文完全一致。信息召回：摘要覆盖了原文15/16个关键信息点，仅遗漏机器学习项目部分。信息冗余：判断题部分添加了原文未包含的解释性内容（如'实际测试表明CSV通常更快'），属于冗余信息。信息质量：摘要结构清晰、无重复表达，标点和格式规范。
案例 问题出在哪儿.docx,低温度高精确,0.1,0.9,40,0.8,0.5,0.0,0.0,1.3,信息准确性：摘要中5个关键事实点有1处错误（周倩职位误写为市场经理），准确率为80%。信息召回：原文10个关键信息点（如组织结构、生产容量、试用品延误时间、林志栋会议冲突等）仅覆盖5个，召回率50%。信息冗余：摘要添加原文未提及的'客户满意度下降'。信息质量：存在重复表述（如'共同目标'在观点与结论部分重复），且'结论'段落包含原文未明确的主观判断（如'相信通过双方努力'）。
案例 问题出在哪儿.docx,中温度均衡,0.5,0.8,30,0.8,0.6,0.0,0.5,2.9,"信息准确性：摘要中5个关键事实点（货运/仓储/生产/计划/采购问题）均准确，但存在1处错误（备忘录日期误写为8月25日，实际为8月11日）。准确率9/10=0.9，但因关键时间错误影响决策判断，故扣至0.8。

信息召回：原文10个关键点（公司结构/美容分公司历史/生产容量差异/试用品延误过程/李晓梅角色/林志栋冲突/鲍鹏沉默/备忘录内容/组织结构调整/品牌战略地位）中，摘要仅覆盖7个，遗漏生产容量对比、试用品处理过程、组织结构调整等核心信息，召回率7/10=0.7，因关键数据缺失扣至0.6。

信息冗余：摘要存在2处冗余（1）虚构备忘录日期；（2）添加原文未明确的'提升协同效应'表述，故得0分。

信息质量：存在标点错误（'鲍总，最近几个月'应为'鲍总：最近几个月'）、关键时间错误导致逻辑混乱，且'期望结果'部分存在重复表达（'共同追求目标'与'和谐合作'语义重复），结构连贯性受损，故扣至0.5分。"
案例 问题出在哪儿.docx,高温度创意,0.8,0.6,20,0.8,0.5,1.0,0.0,2.3,信息准确性：摘要中5个关键事实点（备忘录目的、货运问题、仓储问题、生产问题、采购问题）均与原文一致，但采购问题中'试用品延误3个月'在原文未明确提及具体时长，准确率为4/5=0.8。信息召回：原文10个关键点（周倩职位、鲍鹏职位、等待3周、公司结构、美容分公司成立时间、销售区域扩展、东北市场数据、生产容量低、试用品延误原因、备忘录具体内容、李晓梅角色、周倩提议措施）中，摘要仅覆盖6个（问题分类、备忘录诉求、提议措施、林志栋态度、货运仓储生产问题、采购问题），召回率6/10=0.6（按评分标准向下取整为0.5）。信息冗余：摘要未添加原文外信息。信息质量：存在重复表述（如备忘录核心诉求与建议部分重叠），且未保留原文组织结构图、时间线等关键信息，影响连贯性。
案例 问题出在哪儿.docx,低温完整采样,0.3,1.0,50,1.0,0.7,1.0,1.0,3.7,信息准确性：摘要中列出的5个关键事实点（货运错误、仓储问题、生产缺陷、计划延迟、采购延误、周倩提议）均与原文一致，准确率100%。信息召回：原文10个关键信息点（如生产容量小、销售占比1.5%、试用品解决过程、鲍鹏背景等）中，摘要覆盖了7个（问题分类、林志栋矛盾、李晓梅任命、会议冲突、提议内容），召回率70%。信息冗余：摘要未添加原文外内容。信息质量：无语法错误，结构清晰，无重复表达。
案例 问题出在哪儿.docx,高温缩小范围,0.7,0.7,10,1.0,0.7,1.0,1.0,3.7,信息准确性：摘要中列出的8个关键事实点均与原文一致，准确率100%。信息召回：原文10个关键信息点（周倩职位、鲍鹏职位、组织结构、美容分公司成立时间、销售区域扩展、东北销售占比、生产容量差异、试用品延迟原因、李晓梅角色、林志栋指责）中，摘要覆盖7个（遗漏生产容量差异、东北销售占比、试用品延迟具体原因）。召回率70%。信息冗余：摘要未添加原文外内容。信息质量：无标点错误、重复或结构问题。
泰迪杯论文 .docx,低温度高精确,0.1,0.9,40,1.0,0.5,1.0,0.0,2.5,信息准确性：摘要中所有关键事实点（如模型构建、特征筛选、CatBoost效果等）均与原文一致，准确率100%。信息召回：原文关键信息点包括数据清洗、行业分析、可视化、模型构建等10项以上内容，摘要仅覆盖50%。信息冗余：无添加原文未提及内容。信息质量：存在重复表达（如多次强调模型构建与结果），且存在术语错误（如'梯度提升数'应为'梯度提升树'），影响可读性。
泰迪杯论文 .docx,中温度均衡,0.5,0.8,30,1.0,0.2,1.0,0.0,2.2,信息准确性：摘要中5个关键事实点（多元线性回归模型、test.csv预测、4个关键因子、CatBoostClassifie模型、ROC曲线评估）均与原文一致，准确率100%。信息召回：原文包含20+关键信息点（数据清洗、行业利润对比、利润率/资产负债率计算、可视化大屏、相关性分析、模型选择、财务造假筛查等），摘要仅覆盖4个（模型预测、关键因子、CatBoost应用、ROC评估），召回率约20%。信息冗余：无添加原文未提及内容。信息质量：存在拼写错误（如'梯度提升数'应为'梯度提升树'）、术语不规范（如'LIGHTGBM'应为'LightGBM'）、结构连贯性不足（模型比较部分表述混乱）。
泰迪杯论文 .docx,高温度创意,0.8,0.6,20,1.0,0.5,1.0,1.0,3.5,信息准确性：摘要中提到的多元线性回归模型优化、测试数据处理、FLAG字段分布、关键因子筛选、CatBoost模型表现、证券代码4897311预测等6个关键点均与原文一致，准确率100%。信息召回：原文包含12个关键信息点（数据清洗、可视化大屏、利润率计算方法、利润预测模型、测试数据预测、FLAG字段分析、关键因子、CatBoost模型、预测结果、可视化大屏设计、行业利润率分析、企业经营分析），摘要仅覆盖6个，召回率50%。信息冗余：摘要未添加任何原文未提及内容。信息质量：无标点错误、无重复表达、结构连贯。
泰迪杯论文 .docx,低温完整采样,0.3,1.0,50,0.8,0.6,1.0,1.0,2.4,信息准确性分析：摘要中5个关键点（利润率/资产负债率计算、financial_data.csv预处理、五指标相关性分析、多元线性回归最优、CatBoost财务造假识别）中4个准确，但'financial_data.csv'数据来源与原文任务三不符，存在偏差。信息召回分析：原文10个关键点（数据合并、缺失值处理、异常值删除、利润率计算、行业对比分析、可视化大屏、相关性指标、利润预测模型、财务造假特征筛选、CatBoost应用）中摘要仅覆盖7个，遗漏行业分析和可视化部分。信息冗余检查：未发现添加原文未提及的内容。信息质量检查：无标点错误或重复表达，结构连贯。
泰迪杯论文 .docx,高温缩小范围,0.7,0.7,10,1.0,0.7,1.0,0.0,2.7,信息准确性：摘要中列出的5个关键事实点（数据清洗、特征选择、多元线性回归模型、CatBoost模型、证券代码4897311预测）均与原文一致，准确率100%。信息召回：原文至少包含10个关键信息点（如数据合并、缺失值处理、利润率计算、行业对比分析、可视化大屏、模型比较、关键变量筛选、ROC曲线验证、指标公式、参考文献），摘要仅覆盖7个，召回率70%。信息冗余：无添加原文未提及内容。信息质量：存在术语错误（如'梯度提升数'应为'梯度提升树'），且部分表述重复（如模型选择与结果应用部分），导致可读性问题。
短期职业规划.pdf,低温度高精确,0.1,0.9,40,1.0,1.0,0.0,1.0,3.0,信息准确性：摘要中列出的5个关键事实点（巩固大数据知识、追踪AI趋势、学习MPP/DS/k8s/FastAPI、业务需理解why、技术结合业务场景）均与原文一致，准确率100%。信息召回：原文10个关键点（巩固大数据、AI发展、大模型应用、MPP/DS/k8s/FastAPI、how/why、业务场景、核心需求）均被摘要覆盖，召回率100%。信息冗余：摘要添加了Hadoop生态、金融行业MPP应用、电商平台推荐案例等原文未提及的内容，存在冗余。信息质量：无标点错误或重复表达，结构清晰连贯。
短期职业规划.pdf,中温度均衡,0.5,0.8,30,0.6,0.7,0.0,0.0,1.9,1. 信息准确性：摘要中包含的关键事实点有MPP、DS、k8s、FastAPI、Hadoop/Spark框架、金融行业实时数据分析等。其中Hadoop/Spark框架、金融行业案例等为原文未提及内容，导致准确率降低；2. 信息召回：原文10个关键信息点（大数据知识巩固、AI大模型应用组件、4项技术名称、业务双维度要求、why重要性、核心业务需求）中，摘要仅覆盖了技术名称和业务双维度要求，遗漏大模型应用组件等核心内容；3. 信息冗余：摘要添加了Hadoop/Spark框架、医疗/制造业案例、量子计算/区块链等原文未涉及内容；4. 信息质量：存在多处重复表述（如技术应用场景重复举例），且结构比例失衡（引言结论占比过高），导致可读性下降
短期职业规划.pdf,高温度创意,0.8,0.6,20,0.8,1.0,0.0,0.0,1.8,信息准确性：摘要中5个关键点中有1处错误（MPP被错误描述为多模态预训练模型，原文未明确此定义）。信息召回：原文10个关键点全部覆盖（巩固大数据知识、学习大模型组件、4项技术列表、业务知识需知why/业务场景/核心需求等）。信息冗余：添加了原文未提及的MPP技术细节（多模态预训练模型）、K8s和FastAPI的具体应用场景（如'部署微服务提高可维护性'）。信息质量：存在重复表达（引言与结论重复核心观点），且结论部分过度扩展了原文未提及的'明智选择'等主观评价，结构连贯性不足。
短期职业规划.pdf,低温完整采样,0.3,1.0,50,0.8,0.5,0.0,1.0,2.3,信息准确性分析：摘要中提到的MPP、DS、K8s、FastAPI与原文一致，但添加了原文未提及的TensorFlow/PyTorch框架、Hadoop生态系统、电商/金融应用场景等错误信息，5个关键事实中4个准确。信息召回分析：原文10个关键点（巩固大数据、学习4项技术、业务知识需掌握why和业务场景、核心业务需求等）中，摘要仅覆盖技术名称和业务结合方向，未体现'why'和'核心业务需求'等核心内容，召回率5/10。信息冗余分析：摘要新增了Hadoop、TensorFlow/PyTorch、电商/金融案例等原文未出现的内容。信息质量分析：无标点错误或重复表述，结构完整连贯。
短期职业规划.pdf,高温缩小范围,0.7,0.7,10,1.0,1.0,0.0,0.0,2.0,信息准确性：摘要中列出的5个关键事实点（巩固大数据知识、学习大模型应用组件、学习MPP/DS/K8s/FastAPI、业务需知why、理解核心需求）均与原文一致，准确率100%。信息召回：原文10个关键信息点（含4项技术名称、业务why/why/how等）全部被摘要覆盖，召回率100%。信息冗余：摘要添加了原文未提及的内容如'数据处理能力''决策支持''Web服务开发'等扩展性描述，存在冗余信息。信息质量：结论段存在对前文内容的重复表述（如'提升技术+增强业务理解'），且冗余信息破坏了结构简洁性，标点使用无明显错误但存在逻辑重复。
社会实践报告（王彤_219990134）.docx,低温度高精确,0.1,0.9,40,1.0,0.6,1.0,1.0,3.6,信息准确性：摘要中列出的5个关键事实点（5个务工动机及对应人数、5种务工形式、提升实践能力、劳动权益问题、多方协作建议）均与原文一致，准确率100%。信息召回：原文10个关键信息点中，摘要包含6个（动机及人数、务工形式、实践能力提升、劳动权益问题、安全隐患、多方协作），但遗漏了时间分配数据（58.3%、25.7%等）、行业分布（互联网22.6%等）、乡村振兴务工趋势、积极影响中的具体数据（82.6%、73.4%等）、学业影响的具体表现（专业脱节等）。召回率60%。信息冗余：摘要未添加任何原文未提及内容。信息质量：无标点错误、无重复表达，结构清晰连贯。
社会实践报告（王彤_219990134）.docx,中温度均衡,0.5,0.8,30,0.8,0.6,0.0,1.0,2.4,信息准确性：摘要中5个关键事实点有4个准确（经济收入158人、社会经验126人、就业竞争力94人、劳动合同38.6%、工资拖欠15.7%），但错误限定'数据科学与大数据技术专业学生'作为研究对象，与原文'500名不同高校学生'不符。信息召回：原文10个关键点（5个原因+5种形式+5个积极影响+3个挑战）共23个子项，摘要覆盖14项（5原因+5形式+4影响+0挑战细节），召回率约60.9%。信息冗余：摘要错误限定研究对象，添加原文未明确的专业限制。信息质量：无标点错误或重复表述，结构清晰连贯。
社会实践报告（王彤_219990134）.docx,高温度创意,0.8,0.6,20,0.9,0.7,0.0,1.0,2.6,信息准确性：摘要中90%的事实点与原文一致，仅存在1处错误（将研究对象错误表述为'数据科学与大数据技术专业学生'，而原文明确为'500名来自不同高校、不同年级的大学生'）。信息召回：原文10个关键信息点（5大动机、5种形式、5大积极影响、3类权益问题、3类安全隐患、2个学业影响、行业分布数据、乡村振兴关联、政策建议、统计数据来源），摘要覆盖7个（动机、形式、积极影响、权益问题、安全隐患、政策建议、统计数据），召回率70%。信息冗余：摘要添加了原文未提及的'数据科学与大数据技术专业'限定，属于冗余信息。信息质量：摘要结构清晰，无重复表述，标点符号使用规范，语言流畅，符合学术摘要规范。
社会实践报告（王彤_219990134）.docx,低温完整采样,0.3,1.0,50,1.0,0.7,1.0,0.0,2.7,信息准确性：摘要中列出的务工原因（经济收入、社会经验等）、形式（实习、兼职等）、积极影响（实践能力、职业素养等）、挑战（劳动权益、安全隐患等）及对应数据（如实习216人、兼职140人）均与原文一致，准确率100%。信息召回：原文关键信息点包括务工现象普及、五个原因、五种形式、行业分布（互联网、教育培训等）、时间分配（1-2个月占58.3%）、五个积极影响、劳动权益问题（合同缺失、工资拖欠等）、安全隐患（职业安全、人身安全等）、学业影响（时间挤压、专业脱节等）、乡村振兴相关工作（5.3%）、政策建议等。摘要遗漏了行业分布、时间分配和乡村振兴三个关键点，召回率约为75%。信息冗余：摘要未添加原文未提及的内容。信息质量：摘要末尾包含参考文献和作者信息，违反摘要规范；存在结构问题（如参考文献与正文混排），且未遵循学术摘要的简洁性要求。
社会实践报告（王彤_219990134）.docx,高温缩小范围,0.7,0.7,10,0.8,0.6,0.0,1.0,2.4,信息准确性：摘要中5个关键事实点（增加经济收入、积累社会经验、提升就业竞争力、自我挑战、探索职业方向）与原文一致，但数据存在偏差（如原文31.6% vs 摘要46%）。信息召回：原文10个关键点（5个原因、5种形式、行业分布、积极影响5点、挑战3点、结论）中摘要覆盖8个，但数据细节不完整。信息冗余：摘要添加了原文未明确提及的百分比数据（如78%提升就业竞争力），违反客观性。信息质量：无标点错误、重复表达，结构连贯。
社会实践报告（王彤_219990134）.pdf,低温度高精确,0.1,0.9,40,0.8,0.5,0.0,0.0,1.3,信息准确性：摘要中列出的10个关键事实点中，8个与原文一致（如劳动权益数据、安全隐患比例等），2个存在偏差（'约70%参与率'应为100%，'平均工资3000元'原文未提及）。准确率80%，得分0.8。信息召回：原文10个关键信息点（研究方法、动机五项、务工形式五项、行业分布、积极影响五项、社会经济影响四项、劳动权益、安全隐患、学业影响、结论建议），摘要仅覆盖5个（劳动权益、安全隐患、学业影响、结论建议、动机两项），召回率50%，得分0.5。信息冗余：摘要添加原文未提及的'平均工资3000元'，且建议部分超出原文结论范围，存在冗余，得分0。信息质量：存在重复表述（如'学习时间分配'在现状与挑战部分重复提及），且未保留原文积极影响的具体数据（如82.6%提升实践能力），结构连贯性不足，得分0。
社会实践报告（王彤_219990134）.pdf,中温度均衡,0.5,0.8,30,1.0,0.6,1.0,0.0,2.6,信息准确性：摘要中7个关键事实点均与原文一致，准确率100%。信息召回：原文10个关键信息点中，摘要仅覆盖6个（务工动机中的经济收入/经验/竞争力、务工形式、挑战中的劳动权益/安全隐患/学业影响、乡村振兴政策、结论建议），召回率60%。信息冗余：无添加原文未提及内容。信息质量：存在重复表述（如'促进全面发展'与'培养实践能力'），且参考文献出现在摘要中不符合学术规范。
社会实践报告（王彤_219990134）.pdf,高温度创意,0.8,0.6,20,1.0,0.6,1.0,0.0,2.6,1. 信息准确性：摘要中列出的10个关键事实点（如劳动合同签订率38.6%、工资拖欠率15.7%等）均与原文一致，准确率100%。2. 信息召回：原文10个关键信息点（如研究方法、务工动机、形式与领域、社会经济层面影响等）中，摘要仅覆盖6个，召回率60%。3. 信息冗余：摘要未添加原文未提及内容，无冗余信息。4. 信息质量：存在结构混乱（将挑战归入现状分析）、重复表达（结论与引言重复）及可读性问题（标点使用不规范）。
社会实践报告（王彤_219990134）.pdf,低温完整采样,0.3,1.0,50,1.0,0.6,1.0,1.0,3.6,信息准确性分析：摘要中列出的10个关键事实点（如务工动机分类数据、劳动权益保护问题数据、安全隐患数据、学业影响数据、产业升级作用、城乡交流作用、结论要点、参考文献来源等）均与原文完全一致，准确率100%。信息召回分析：原文包含20个关键信息点（5个务工原因、5种务工形式、5个积极影响维度、5个挑战维度），摘要覆盖12个，召回率60%。信息冗余分析：摘要未添加任何原文未提及的内容，如虚构数据或政策文件。信息质量分析：无标点错误、无重复表述，结构采用分级标题清晰呈现，符合学术摘要规范。
社会实践报告（王彤_219990134）.pdf,高温缩小范围,0.7,0.7,10,1.0,1.0,1.0,0.0,3.0,信息准确性：摘要中列出的8个关键事实点（如劳动权益保护数据、务工形式分类、积极影响维度等）均与原文一致，准确率100%。信息召回：原文10个关键信息点（如调查方法、务工原因前三项、行业分布、社会经济影响中的缓解用工短缺等）中，摘要覆盖8个，占比80%。信息冗余：摘要未添加原文外内容。信息质量：摘要包含参考文献列表（通常不属于摘要范畴），且结论部分与前文存在重复表述，导致格式和可读性问题。
简单优先级排序.pdf,低温度高精确,0.1,0.9,40,1.0,0.7,1.0,0.0,2.7,信息准确性：摘要中所有关键事实点（如商品陈列优化对销售额的影响、员工排班改进对流失率的改善、难度评估分类、矩阵象限划分、优先级建议）均与原文一致，准确率100%。信息召回：原文关键信息点包括11.15%销售额增长、20%时间节省、174%流失率下降等具体数据及引用来源等至少12项，摘要仅覆盖8项（如影响维度、难度等级、矩阵分类等），召回率约66.7%。信息冗余：摘要未添加原文外内容。信息质量：存在重复性问题（如影响评估与矩阵分类部分重复强调高影响属性），且未保留原文引用标注，影响学术严谨性。
简单优先级排序.pdf,中温度均衡,0.5,0.8,30,0.8,0.9,1.0,1.0,3.7,信息准确性：摘要中6个关键事实点中有1个错误（员工排班改进难度被简化为'中等'，而原文明确为'中等至高'）。信息召回：原文10个关键信息点中，摘要覆盖9个（遗漏'员工排班改进难度中等至高'的精确描述）。信息冗余：无添加原文未提及内容。信息质量：结构清晰、无重复或形式错误。
简单优先级排序.pdf,高温度创意,0.8,0.6,20,1.0,1.0,1.0,1.0,4.0,信息准确性：摘要中列出的5个关键事实点（如员工排班系统改进的高影响性、商品陈列优化的11.15%销售额增长、员工流失率降低174%、商品陈列优化在实体店的高难度、矩阵的四个象限分类）均与原文完全一致，准确率为100%。信息召回：原文10个关键信息点（如影响/难度矩阵定义、两项任务的具体影响与难度数据、优先级排序建议、额外考虑因素等）均被摘要覆盖，召回率为100%。信息冗余：摘要未添加任何原文未提及的内容，无冗余信息。信息质量：摘要无标点符号错误、无重复表达，结构清晰连贯，符合高质量标准。
简单优先级排序.pdf,低温完整采样,0.3,1.0,50,0.8,0.7,1.0,0.0,2.5,信息准确性分析：摘要中5个关键事实点中有4个准确（员工排班影响高、商品陈列影响高、员工流失率降低174%、销售额增长11.15%、矩阵分类），但员工排班难度被错误简化为'低难度'（原文明确为'中等至高'）。信息召回分析：原文10个关键点（矩阵定义、2项任务的影响数据、2项任务的难度数据、排序建议、额外考虑因素、实施时间、成本因素、7个引用）中，摘要遗漏了实施时间和成本细节。信息冗余分析：未发现添加原文未有的内容。信息质量分析：结论段重复了排序建议，且'成本效益较高'表述在原文未直接出现，存在结构冗余。
简单优先级排序.pdf,高温缩小范围,0.7,0.7,10,0.8,0.5,0.0,0.0,1.3,信息准确性：摘要中5个关键事实点（影响/难度矩阵应用、员工排班系统改进分类、商品陈列优化影响数据、优先级排序建议、额外考量因素）中，员工排班系统难度描述与原文矛盾（原文为'中等至高'，摘要简化为'低难度'），导致准确率80%。信息召回：原文10个关键点（含11.15%销售额增长、20%时间节省、174%员工流失率降低、实体店难度差异、引用文献等）中，摘要遗漏员工流失率数据、引用文献、难度差异细节，召回率50%。信息冗余：摘要结尾扩展至其他行业（'也可广泛应用于其他服务业和制造业'）属原文未提及内容，冗余扣分。信息质量：存在重复表达（如'快速胜利'概念重复出现），且结构松散（额外考量与优先级建议逻辑衔接不足），质量扣分。
